image_id,prediction,ground_truth
d6d2f798-c42f-4981-b425-0cb01e4b3647,"oil paint, panel","oil paint, panel"
d6f55296-2a82-4d00-a33c-f5971ba36bb4,"oil paint, panel","oil paint, panel"
d708f101-e2a7-475d-a0b3-e8cf79327e82,"canvas, oil paint","canvas, oil paint"
d75498b2-2c91-4a8c-80ca-d881ab744e48,"oil paint, panel","oil paint, panel"
d75c3fbc-afdd-4a45-884c-9331e1b27d59,"canvas, oil paint","canvas, oil paint"
d7b58c90-9069-4717-86db-78b8c258e550,"panel, tempera","panel, tempera"
d7f64239-aad8-415a-9caa-adda4edf4540,"panel, tempera","panel, tempera"
d7f9f5ba-8146-4330-acbe-cccf7ca71abf,"canvas, oil paint","canvas, oil paint"
d8186513-42b0-453e-8dde-0656cfd97cc9,"canvas, oil paint","paper, watercolor paint"
d8534b6e-db3a-49cf-b9a1-f2cfacf82eb0,"canvas, oil paint","canvas, oil paint"
d8817600-0c07-402d-9c86-c78cd42eff66,"canvas, oil paint","canvas, oil paint"
d8fe71fe-94f7-414d-925d-03945690675b,"oil paint, panel","canvas, oil paint"
d92fe01b-b274-438b-997b-3f0e9829ff5d,"canvas, oil paint","canvas, oil paint"
d94621ca-57f4-4450-93a4-53cf2b757bfa,"canvas, oil paint","canvas, oil paint"
d946d6d2-5e60-45b1-9083-be36d211f826,"oil paint, panel","oak panel, oil paint"
d962b74e-d366-4aa2-9a6a-83ecd2a16f60,"canvas, oil paint","oak panel, oil paint"
d9a590cc-9b82-4945-a6a8-2c4f7b235e7c,"canvas, oil paint","canvas, oil paint"
d9bb36c3-fd5d-4f8c-b30a-b8bf3390d3ba,"canvas, oil paint","canvas, oil paint"
da1f04dd-02d9-4b0c-af6a-0d0c1adc32e6,"canvas, oil paint","canvas, oil paint"
da241c7a-ba4d-48a8-a2cc-b0fbdd1f97e2,"canvas, oil paint","canvas, oil paint"
da4a9087-f28f-41e8-a130-d0b8b229054b,"canvas, oil paint","canvas, oil paint"
da8067f2-7f73-40aa-8c3e-9589f66af8b3,"canvas, oil paint","canvas, oil paint"
da9c9d79-5cda-4139-8b47-aee23ab63304,"canvas, oil paint","canvas, oil paint"
dac47a84-1028-4fce-8f73-d2f1391bea38,"canvas, oil paint","canvas, oil paint"
db02ef11-3add-489d-ac0a-3de48fac91bf,"panel, tempera","gold leaf, oil paint, panel, tempera"
db2d87cd-94ca-416f-a024-3ac1ef770519,"canvas, oil paint","canvas, oil paint"
db9a85e8-fe33-4c55-836a-5bf7d79175f5,"canvas, oil paint","oil paint, panel"
dbb8db1f-94bf-4bd9-9ba2-a35447593072,"canvas, oil paint","canvas, oil paint"
dbe903c3-8137-4a52-bbad-0ab6714bc752,"oil paint, panel","oil paint, poplar wood, tempera"
dc0b5a03-0897-40b3-8d81-c42d5207c205,"canvas, oil paint","canvas, oil paint"
dc6c0958-91f5-4967-9b32-0aca2c7d929b,"oil paint, panel","oak panel, oil paint"
dc72e2a2-4ff2-467e-bdb0-ede4ed06cf3e,"canvas, oil paint","canvas, oil paint"
dc9655f0-cdc4-4b93-8b4b-54bd931ac507,"canvas, oil paint","canvas, oil paint"
dcad98ec-255c-44c1-85b3-19f077315da5,"canvas, oil paint","copper, oil paint"
dd198aa2-8f29-4d56-91c2-d8a1213f30ea,"canvas, oil paint","canvas, oil paint"
dd3aca04-24f2-4c95-8136-ff75484f43db,"oil paint, panel","oil paint, panel"
dd4baa8d-184c-437b-bb6a-f079aafe4071,"canvas, oil paint","oil paint, panel"
ddd4dd96-a6a8-40d9-8a7c-8796a9b758b7,"canvas, oil paint","canvas, oil paint"
de24b7d4-8303-4286-b312-c86065e4603b,"canvas, oil paint","oil paint, paper"
dec5f508-5b98-4595-ba16-62bea32eb4fa,"canvas, oil paint","canvas, oil paint"
ded319bd-4030-4833-abe9-b272f0f8a187,"canvas, oil paint","canvas, oil paint"
ded58a8a-9655-4e5c-8790-af51e517a560,"canvas, oil paint","canvas, oil paint"
df090a00-2cdf-4e94-8de0-3e88970d9028,"canvas, oil paint","oil paint, panel"
df2c87ac-cdd2-4c9d-914e-8fcdd99dda6b,"canvas, oil paint","canvas, oil paint"
df3be5fa-ef08-449a-b30c-c339b13bcf48,"canvas, oil paint","canvas, cardboard, oil paint"
df414f85-6fe5-4da8-be94-79fb688557d6,"gouache paint, paper",ivory
df822b72-1c86-4f7c-b32a-df66c13b6a19,"canvas, oil paint","canvas, oil paint"
df9b8720-d13b-4bf9-ad86-1b90f9e45ebc,"canvas, oil paint","canvas, oil paint"
dfa4e0e5-c563-46ea-8bb5-0882c83cac4f,"canvas, oil paint","cardboard, oil paint"
dfc0d374-c5cb-40a3-847d-ec5e7d48b469,"canvas, oil paint","canvas, oil paint"
dff138e0-696e-48e3-8b12-335c914c7b1a,"canvas, oil paint","canvas, oil paint"
e000079c-f2b4-4fe9-8b1d-d77f455bd1a8,"canvas, oil paint","paper, watercolor paint"
e03ff078-7be9-4d84-9ef8-85ed26915910,"canvas, oil paint","canvas, oil paint"
e08ec77f-820b-42f3-8bb1-0ebc447b4396,"canvas, oil paint",oil paint
e0afee0f-fb2b-45b3-8626-fd4430d3846b,"oil paint, panel","canvas, oil paint"
e0c393ec-d249-4a66-8746-3b654994c243,"canvas, oil paint","canvas, oil paint"
e0ffb296-1678-41e7-9694-caa7be9d8875,"oil paint, panel","poplar panel, tempera"
e14e85d2-e9b3-4a00-bacd-8166b09ae1d7,"canvas, oil paint","canvas, oil paint"
e15f3299-9c60-40b7-a495-e2d62765e853,"canvas, oil paint","canvas, oil paint"
e1d1763c-3503-45cd-b03d-2c2fd65e504a,"canvas, oil paint","canvas, oil paint"
e1ea2377-0d40-48d8-b132-480a953821e3,"canvas, oil paint","canvas, oil paint"
e1f86739-f3ca-43d7-a575-bd5513499979,"canvas, oil paint","canvas, oil paint"
e22bceae-8ed1-4ef8-bfeb-b7ca44f3a7c8,"canvas, oil paint","canvas, oil paint"
e28167f8-7f16-448e-b6bd-08477b89f1ed,"canvas, oil paint","canvas, oil paint"
e29a1f68-a107-4b6f-89c4-d64b0c7e257f,"canvas, oil paint","canvas, oil paint"
e2dd0899-673a-408c-a7a1-186bfd0f58c5,"canvas, oil paint","canvas, oil paint"
e37f262a-32b9-4ea4-ad1e-72ac2c341c74,"panel, tempera","panel, tempera"
e3d5b816-b467-4479-8ec0-fbecdfb56364,"canvas, oil paint","canvas, oil paint"
e3eac6ed-2e55-4adb-8c6f-01b6075c782b,"oil paint, panel","canvas, oil paint"
e3f252f1-c7ad-4c62-a471-9ade2dbf72cd,"canvas, oil paint","canvas, oil paint"
e42207d5-da42-4406-9410-697a09565a39,"canvas, oil paint","canvas, oil paint"
e4bee7bc-9f32-4767-9d0a-bc7da71529ba,"canvas, oil paint","canvas, oil paint"
e4c2f9a1-5382-459a-abf9-4a4eeb38c23c,"canvas, oil paint","canvas, oil paint"
e4cf9629-1e1c-4dfc-89fd-b28084d92c4c,"canvas, oil paint","canvas, oil paint"
e50bf5ad-00d2-4436-b099-9a182a1c8302,"canvas, oil paint","canvas, oil paint"
e5353d6d-740e-4a61-ad33-74eb59bf2766,"oil paint, panel","oil paint, panel"
e58f61d0-ce8e-4bdd-9637-466b3e78a0dc,"canvas, oil paint","canvas, oil paint"
e591beb9-5577-49ef-af67-a06cd3ef404a,"canvas, oil paint","canvas, oil paint"
e5c83ba2-775b-45bd-a312-842af038a860,"canvas, oil paint","canvas, oil paint"
e6232e1b-1086-4d52-afc3-3c4bc6adba69,"oil paint, panel","oil paint, panel"
e64edf5c-07f3-43a2-9651-89c7b4a4cf8a,"canvas, oil paint","cardboard, oil paint"
e6b175a0-d71a-4a4c-9960-d365745fe38a,"canvas, oil paint","canvas, oil paint"
e6d17757-22ed-4a31-9853-1ab893081d35,"canvas, oil paint","canvas, oil paint"
e7511c10-e6bb-4448-85ba-5fa2a5d93246,"canvas, oil paint","canvas, oil paint"
e77ccf78-5103-44a0-bc98-e89ab319a7cd,"canvas, oil paint","canvas, oil paint"
e7ae9e7b-1a04-4c9a-8723-ce6f2efdc90c,"canvas, oil paint","canvas, oil paint"
e7f971d8-e0bd-48ad-8b72-6837c5c5f6b2,"panel, tempera","poplar panel, tempera"
e8207879-8368-4fd8-a8be-dc19b4f95cab,"canvas, oil paint","canvas, oil paint"
e83d4641-b7f6-4ee6-9a57-5a58f3988c28,"canvas, oil paint","canvas, oil paint"
e8628dd6-b785-4f38-9bed-2e2583f0527d,"canvas, oil paint","canvas, oil paint"
e87c79e5-682d-4cd3-96ca-9358c754c41f,"canvas, oil paint","canvas, oil paint"
e8dde052-a309-42e7-ac30-e8cd4728fc73,"canvas, oil paint","canvas, oil paint"
e902c0e1-06a0-4131-8113-e7f0aafa79d4,fresco,fresco
e9207f2d-9602-4a15-8dda-e25f30ed7dc9,"canvas, oil paint","canvas, oil paint"
e988c8bd-0bbb-4d78-8e77-af56d065222e,"canvas, oil paint","canvas, oil paint"
e9c84f3b-3d0a-44e7-bec4-fe2d3e6490f8,"canvas, oil paint","canvas, oil paint"
e9e39102-2968-49e1-8c95-7bea14297fe6,"canvas, oil paint","canvas, oil paint"
ea25ea6e-0a0c-4542-b255-078dfc62a61a,"canvas, oil paint","canvas, oil paint"
ea2773f9-f32b-4975-b5ee-5250b56c7aee,"panel, tempera","poplar panel, tempera"
ea799bcb-90f5-40b1-8f8b-e272788fff4c,"canvas, oil paint","canvas, oil paint"
eaa51a6a-3058-462d-91ee-5e818e329486,"canvas, oil paint","oil paint, panel"
ead04b8e-a4a2-4f19-a50a-412bd5949e52,"canvas, oil paint","canvas, oil paint"
eaec9a35-b789-4048-905a-cd9856451f8a,"canvas, oil paint","canvas, oil paint"
eb291971-af17-4546-8679-3237cb2f3d27,"paper, watercolor paint",ivory
ebd7dcae-baa5-4b1a-91fb-db989ed87776,"canvas, oil paint","canvas, oil paint"
ebf6647e-bb3b-494e-8e05-3d7a0505b0d8,"canvas, oil paint","cardboard, oil paint"
ec2ad9fa-90f5-4f88-97e5-99e43ea7309a,"canvas, oil paint","canvas, oil paint"
ecb20858-b39a-4691-9d38-4a89a2e11126,"paper, pastel","paper, pastel"
ecc57828-d461-4437-b2ab-1b68081de443,"canvas, oil paint","oil paint, panel"
eccf5efd-46b3-4f17-b121-ef7f7340075b,"canvas, oil paint","canvas, oil paint"
ececc1f5-0433-4da2-a389-a9238c954f47,"canvas, oil paint","canvas, oil paint"
ecf32ac0-7a35-4321-b1c4-9ff9afaab3a0,"canvas, oil paint","canvas, oil paint"
ed06422f-2705-4a48-bcaf-9bf9091775bd,"canvas, oil paint","canvas, oil paint"
ed5f13c6-9565-4cc3-8a56-40563d83cd1f,"canvas, oil paint","canvas, oil paint"
edf28989-42b1-466e-b8c3-bb57a1b3b25a,"canvas, oil paint","canvas, oil paint"
edff3230-3ed0-43b1-8fd9-690feb378040,"canvas, oil paint","canvas, oil paint"
ee135039-981c-4eab-8bbf-025b03b2957d,"canvas, oil paint","canvas, oil paint"
ee8f704b-d8a6-40b4-a65b-110d457c79b8,"canvas, oil paint","canvas, oil paint"
ef01d7c6-bfb7-49db-9ba9-9dedf4d8c5f7,"oil paint, panel","oil paint, panel"
ef0954a9-2b60-45e1-bb87-ebf7eeb92af9,"canvas, oil paint","canvas, oil paint"
ef84b855-790b-4931-a7ad-fdf63e65f2cd,"canvas, oil paint","canvas, oil paint"
ef98bfdb-a500-4f98-80b1-59ab9e7be8bc,"canvas, oil paint","canvas, oil paint"
efaf339e-f867-4d4a-8723-71d9d5597f74,"canvas, oil paint","canvas, oil paint"
efd7b68a-3ef4-4f5e-9843-3b0515b87bc8,fresco,fresco
eff966c4-863a-4e35-83e4-fd0a57632ed5,"canvas, oil paint","canvas, oil paint"
f02dc595-65bb-4905-8355-6b577ea61c65,"canvas, oil paint","canvas, oil paint"
f051461e-2930-4404-923d-ee96f506a283,"canvas, oil paint","canvas, oil paint"
f094d52c-b494-4450-82be-afd0c8e2612a,"canvas, oil paint","canvas, oil paint"
f0d414d0-8e4c-42ca-a762-df3b25cec11a,"canvas, oil paint","oil paint, panel"
f0d5ab0b-a793-4f21-ab70-c0bb85eca2ae,"canvas, oil paint","canvas, oil paint"
f1165240-6d16-43da-8dc2-9fab57f3dd98,"canvas, oil paint","canvas, oil paint"
f118ca88-defd-4e2a-9923-53e4191068aa,"canvas, oil paint","canvas, oil paint"
f13f6951-ed33-4485-9d3a-bc5584670d21,fresco,"canvas, fresco"
f14841e1-1540-486b-9aad-4ec8bdbc5c7e,"canvas, oil paint","canvas, oil paint"
f176414c-633d-4b9f-a2bb-4ea33261ca98,"oil paint, panel","oil paint, panel"
f19de58e-3120-41ee-aa0f-d443d833e2b3,"canvas, oil paint","canvas, oil paint"
f2531b40-94c9-4c67-a026-48c2102171dd,"oil paint, panel","oil paint, panel"
f2794efc-48af-4f50-b54d-013db3fd43fe,"canvas, oil paint","canvas, oil paint"
f2bd8544-6203-49b7-8018-7f79baaf09a9,"canvas, oil paint","canvas, oil paint"
f2c30af7-f2ed-4924-a839-92a0574d7af7,"oil paint, panel","canvas, oil paint"
f2ebe62e-a2f8-4e87-a1f9-859973a5c668,"canvas, oil paint","canvas, oil paint"
f2ed087d-f4ef-40df-abfb-d2af68cd5a51,"canvas, oil paint","canvas, oil paint"
f2fb4516-bf9d-4d22-8f82-b75ca9d60fbc,"canvas, oil paint","canvas, oil paint"
f39c440e-e3ec-4061-9bcf-c190b24146c8,"canvas, oil paint","canvas, oil paint"
f3c2fe0a-6b9c-4c60-8f96-8928c546da34,"canvas, oil paint","canvas, oil paint"
f3fd3065-794b-4274-9621-24109f582285,"canvas, oil paint","canvas, oil paint"
f40d2476-f356-4cf4-8eef-61bed1d9c59e,"canvas, oil paint","canvas, oil paint"
f498f2be-37c8-4ac2-a6e2-6f3e38658e3e,"canvas, oil paint","canvas, oil paint"
f4bd6549-e7bf-4e30-a7d3-4116725c121a,"oil paint, panel","oil paint, poplar panel"
f4cba860-e6db-4b0a-a65b-d5239d2516a3,"canvas, oil paint","oil paint, panel"
f4d2c9e9-915e-460b-be69-58be9e3cd070,"canvas, oil paint","canvas, oil paint"
f5124618-a5fe-4bc1-8506-7fdd2b9d83ff,oil paint,"canvas, oil paint"
f516489a-3a51-4c12-a536-33618fc493ee,"canvas, oil paint","oil paint, wood"
f5576026-f2f9-4dda-adad-407b1429f33d,"canvas, oil paint","canvas, oil paint"
f576e232-2abe-4c18-8c05-8595a1ed28fa,"oil paint, panel","oil paint, poplar panel"
f5bfcf01-0ade-4f15-8273-c73ecd26ad9f,"canvas, oil paint","canvas, oil paint"
f5d9ac9a-0962-4898-b911-5292121a1269,"canvas, oil paint","canvas, oil paint"
f6901586-11e5-4609-945e-521dacf9f22d,"canvas, oil paint",oil paint
f69698b7-edab-42f6-9349-00c5e9ead01b,"canvas, oil paint","canvas, oil paint"
f6cf4668-798f-4cfc-8899-3c0b131f4d73,"canvas, oil paint","canvas, oil paint"
f6f9ef28-f883-4126-9bda-071ed67ae39a,"watercolor paint, paper","cardboard, watercolor paint"
f711dbc5-407e-4980-92ad-56f95f6db6f6,"canvas, oil paint","canvas, oil paint"
f77389bd-ae5b-49e1-aac5-4ed20071bf4f,"canvas, oil paint","canvas, oil paint"
f798b612-8787-4cea-bc15-dd4cc36fb69d,"canvas, oil paint","canvas, oil paint"
f7c4397e-e9d9-49d9-94f3-5f9f31a94bc6,"canvas, oil paint","canvas, oil paint"
f7c43d37-22ff-43e0-8e95-d91dd5905a57,"panel, tempera","oil paint, panel"
f7fe5ed5-0117-4551-943b-50539a74f8fc,"canvas, oil paint",oil paint
f829d710-b790-42d4-b47b-947370717ab5,"oil paint, panel","oil paint, panel"
f861e919-ce1a-4ae2-8d95-41aed9607e9f,"canvas, oil paint","canvas, oil paint"
f88275ee-44b2-457e-90ea-8b17f724902b,"oil paint, panel","oil paint, wood"
f8ceef99-d944-472b-82a3-a9564760538c,"oil paint, panel","oil paint, panel"
f8dccaf6-cbf4-4ef4-8313-53370508fddd,"oil paint, panel","canvas, oil paint"
f8f55345-8c88-470f-95a0-ca253c0f86a7,"canvas, oil paint","canvas, oil paint"
f91c624d-8127-4dab-b034-4126c20c4a05,"oil paint, panel","oil paint, panel"
f9406477-6702-4d16-8d7d-cc8ba5931817,"canvas, oil paint","canvas, oil paint"
f97a8e8e-780f-4267-9acc-68b663aec0a7,"canvas, oil paint","oil paint, panel"
f9882a04-2bc8-45ef-9619-75c8d84084f0,"canvas, oil paint","canvas, oil paint"
f9a53266-eefc-41bc-85c0-ca590465acdb,"canvas, oil paint","canvas, oil paint"
f9bbe58c-da82-40be-8b23-1f64cfdbbbc3,"canvas, oil paint","canvas, oil paint"
f9cc817e-8fa6-4bb4-9c51-2e6237640185,"canvas, oil paint","canvas, oil paint"
fa32bdb1-9cfb-4fa0-83b2-2ef4e8584c1e,"oil paint, panel","canvas, oil paint"
fab4ab28-c12b-4180-b7f6-c672de036d7d,"canvas, oil paint","canvas, oil paint"
fada772a-e7be-4a03-88d4-16bda29e963e,"canvas, oil paint","canvas, oil paint"
fae188b3-e608-41d4-ac96-2df25f79d14c,"canvas, oil paint","canvas, oil paint"
fb5b46e0-00d2-43ca-8fc1-2d9d28990e76,"canvas, oil paint","canvas, oil paint"
fb69cb28-1d31-4b67-a7cb-9cbe4146dce0,"canvas, oil paint","canvas, oil paint"
fb73f556-ea30-4ef1-b281-0bfdc3023e33,"canvas, oil paint","canvas, oil paint"
fba9ef5c-5cdf-4be9-8ada-446cf78e913f,"canvas, oil paint","canvas, oil paint"
fbb37642-0aa7-462e-8fd5-33f47fb4a370,"canvas, oil paint","canvas, oil paint"
fbdca9db-0203-4c0d-9256-42ec999476fe,"canvas, oil paint","canvas, oil paint"
fc56d527-b88d-4955-ae3b-d3cb9d28476b,"canvas, oil paint","canvas, oil paint"
fc8725d4-1abe-4b13-80e9-c6da71e457ba,"canvas, oil paint","canvas, oil paint"
fcaeeb2b-649b-4759-8175-c771193a90a5,"canvas, oil paint","canvas, oil paint"
fcd7c126-79b3-4b9f-b03c-45e39cce0c6b,"canvas, oil paint","canvas, oil paint"
fd04bfe8-17ba-45de-a825-090db12dde8b,"canvas, oil paint","canvas, oil paint"
fd089846-a7b0-43f1-b175-a7393d245712,"oil paint, panel","oil paint, panel"
fd14a335-c09b-4436-b606-1545d1d6da91,"oil paint, panel","oil paint, panel"
fd5c3a7e-0ac0-4f84-b08c-543269375342,"oil paint, panel","oak panel, oil paint"
fdeaa1c3-d0bf-4ca1-b208-7acdd7a7e7d2,"canvas, oil paint","canvas, oil paint"
fe62efd4-f18c-42ec-be2e-9cbdc0a76f53,"panel, tempera","gold leaf, parchment, tempera"
fea7ccd2-9a79-4e74-a0bd-01c33b59d5bc,"canvas, oil paint","canvas, oil paint"
fedc0d2f-ac60-44b9-a4d4-7b32dd453cd4,"canvas, oil paint","canvas, oil paint"
fee7200f-6f5b-4388-bcbb-839f3e8eecb7,"canvas, oil paint","canvas, oil paint"
ff2a48f0-1396-4ad9-ad30-ac9cf06015a3,"canvas, oil paint",oil paint
ff4fd09d-3025-41ce-81a2-0dc4a62ebf32,"canvas, oil paint","canvas, oil paint"
ff7d9afb-8d52-4dd1-abda-3adb20c01904,"canvas, oil paint","canvas, oil paint"
ff97686d-26d4-40c7-b189-7ec2ee7f5dfc,"canvas, oil paint","canvas, oil paint"
ff9af402-4095-4885-aba7-9183f94613ec,"oil paint, panel","oil paint, panel"
ffac7882-22ad-487b-84b1-7d60570d1724,"oil paint, panel","oil paint, panel"
ffb89989-4377-4923-b2eb-3867d4fa91c3,"canvas, oil paint","canvas, oil paint"
ffcbdb4b-22ed-40fe-a6a3-de50c16c6b0b,"canvas, oil paint","canvas, oil paint"
00094447-bb7f-40de-b6a9-b10d6caecf79,"canvas, oil paint","canvas, oil paint"
000a08a8-c867-43bd-915a-d227e7f2e48d,"canvas, oil paint","gouache paint, paper, watercolor paint"
0012c7c7-4828-4a5d-9003-ace867a3ad69,oil paint,oil paint
00203ada-dec7-4968-8047-a341e1a6f632,"canvas, oil paint","canvas, oil paint"
0026863a-9630-4c09-a2bb-ba2f5f509db9,"canvas, oil paint","canvas, oil paint"
0063edcc-d346-4785-898e-bda4b543c606,"canvas, oil paint","canvas, oil paint"
0087baa8-f9b8-458f-bdd9-778cf665ca54,"canvas, oil paint","canvas, oil paint"
008d7d1d-3697-486e-ae7d-fe7570ae7a14,"canvas, oil paint","India ink, gouache paint, paper, pastel, watercolor paint"
0091b4f1-3af8-4953-be51-ba7f5eaa5752,"canvas, oil paint","oil paint, panel"
0095023d-d4ea-4a46-bde0-85c2371145ca,"oil paint, panel","paint, poplar panel"
00a369bb-09e0-497c-a32d-4960c485ad5b,"ivory, pastel","gouache paint, ivory, watercolor paint"
00b26091-37d6-469f-bde7-d5ea56bddc23,"canvas, oil paint","canvas, oil paint"
00ee4cc7-a91c-4234-99ed-c2e8b8f8f192,"oil paint, panel","canvas, oil paint"
0115adf0-96ec-4b09-9169-25f8e8b9cba5,oil paint,"canvas, oil paint"
013f8c77-f735-465f-952f-a148a2570381,"canvas, oil paint",oil paint
01452e86-499d-441e-9b6f-9c3d8215281c,"oil paint, panel","oak panel, oil paint"
0157c889-62c7-4a05-a3bc-f0e088977950,"oil paint, panel","paint, panel"
016df82e-fd3a-40f7-aa01-8ca6276b932a,"canvas, oil paint","canvas, oil paint"
01739412-5e36-45ec-b200-d3362c562a64,"canvas, oil paint","canvas, oil paint"
01744559-19db-46aa-9818-b3cf7b1066b4,"canvas, oil paint","canvas, oil paint"
01a78008-0a98-4e5c-b006-9e88f9a830f6,"canvas, oil paint","canvas, oil paint"
01c2be9f-9949-4d62-8079-f15bca4d1496,"oil paint, panel",oil paint
01ee991d-1ad1-47b4-8135-370c92acc42f,"oil paint, panel","oil paint, panel, transferred on canvas"
0217a460-3bd5-4123-b1e9-71514968c744,"oil paint, panel","oil paint, panel"
021a6c79-f650-4292-b1cf-ec023dc522c6,"canvas, oil paint","canvas, oil paint"
025de756-87e7-4137-8da5-b5ede1bd7b41,"paper, watercolor paint","India ink, gouache paint, paper"
02643d8a-40d0-4b16-bb94-533c4fb5068a,"canvas, oil paint",oil paint
02879528-3c92-49ba-8bcf-c92ad40aaf42,"canvas, oil paint","canvas, oil paint"
028afded-7385-4f8d-b148-6e1c010a57af,"canvas, oil paint","canvas, oil paint"
02a9994a-5171-4e23-a2ed-0f8ef63d00e3,"oil paint, panel","canvas, paint"
02e4e36a-90f7-4c59-96ec-0c00d1ea0302,"oil paint, panel","lime panel, oil paint"
0302c662-f995-4ccf-88c7-8ec99046fc7a,"canvas, oil paint","canvas, oil paint"
030c1641-9f7d-4a7c-9838-6d5bc7e5fb9c,"canvas, oil paint","canvas, oil paint"
031e8ec3-29c7-4b39-a8a3-8e8a5e21273d,"canvas, oil paint","canvas, oil paint"
0323d2e4-de98-41f6-addd-cadf4c07a35e,"canvas, oil paint","canvas, oil paint"
034a2b9d-b18a-4c8b-b101-2f6762f8d898,"canvas, oil paint","canvas, oil paint"
03706de7-d896-43a1-8dc7-ec49bf4f51ae,"canvas, oil paint","oil paint, panel"
03859852-bb24-4acd-b51a-0a79134a1e34,"canvas, oil paint",oil paint
038e2be8-ea4a-4fef-8cad-c789bd5f9a5b,"oil paint, panel",oil paint
03a253a3-ac65-466f-ad81-ab7f9767da0b,"canvas, oil paint","canvas, oil paint"
03d0f23b-f01d-4bb6-9c9f-7a4504176e5b,"gouache paint, paper","ivory, watercolor paint"
03e599cb-4eba-4864-b795-0e2c79a3dd82,"oil paint, panel","canvas, oil paint"
03f2545e-7e2d-4ed5-80cb-2cb25e508e58,"canvas, oil paint","canvas, oil paint"
0403bf05-8b77-4462-be80-42bf7a210c11,"canvas, oil paint","cardboard, oil paint"
041976eb-b680-42b1-9623-08ba326afb65,"oil paint, panel","canvas, oil paint"
042055eb-3750-43df-84ea-049bd022ae7c,"canvas, oil paint","canvas, oil paint"
042dfe73-a971-4bed-93d5-07bbd5267323,"canvas, oil paint","canvas, oil paint"
04396185-bf98-43b4-89ae-7bb2a1886fa6,"oil paint, panel","paint, poplar panel"
046931f8-2e16-4fde-b80b-7c1684bf71cd,"canvas, oil paint","canvas, oil paint"
047213fa-1eba-4022-aed2-bf9a71a3f770,"canvas, oil paint","oil paint, panel"
047f8206-591f-4278-838d-c2a203f9eec3,"canvas, oil paint","canvas, oil paint"
048194d8-d51c-44ea-a790-d24d4980c02b,"canvas, oil paint","canvas, oil paint"
0497b2aa-8a36-4f10-902e-b9b673dfefc9,"canvas, oil paint","cardboard, oil paint"
049bc1e9-973f-48de-930a-086f737dffb4,"oil paint, panel","oakwood, oil paint"
04d1699f-dd5a-4eaa-8e9d-00900e3cae48,"canvas, oil paint","canvas, oil paint"
04d37a3e-3a91-4b67-8033-9844e3fe220e,"canvas, oil paint","canvas, oil paint, paper"
0513084d-0198-4ec8-ad86-8e3858df193b,"paper, pastel","paper, pastel"
051ae5a9-a000-40b9-ac5f-8bcb69ef640f,"canvas, oil paint","canvas, oil paint"
0521651b-9adc-4fb7-86c6-823cdde1afff,"canvas, oil paint","canvas, oil paint"
0528c2a7-a31f-4597-91bc-164ba3ff550d,"canvas, oil paint","canvas, oil paint"
052fe9ce-1e5c-4b86-a688-69b1717bae70,"oil paint, panel","canvas, oil paint"
054e29a2-0954-4efd-afba-d55b2c802bd7,"canvas, oil paint","canvas, oil paint"
05828653-772e-4908-980c-a1cd90d68517,"canvas, oil paint",oil paint
05a5be8e-1296-43cb-98ae-86df93f96f9a,"canvas, oil paint","canvas, oil paint"
05c8db28-b3ef-4f16-a668-8b8081c554ce,"oil paint, panel","panel, tempera"
05cb5b39-e5d3-4482-b6d9-a7d01aedd50f,"canvas, oil paint","canvas, oil paint"
060288cc-fedd-4df7-b0a3-eed160f8ac0c,"canvas, oil paint",oil paint
0642cdec-0372-463d-8040-dde1c6408851,oil paint,"canvas, oil paint"
06440f0f-70e0-4c35-9310-b5d2867cccb9,"canvas, oil paint","canvas, oil paint"
0668ebae-f53b-40fd-9293-22242fb65500,"canvas, oil paint","canvas, oil paint"
066c223b-a4e7-4e6f-b36d-d87e6749f60c,"canvas, oil paint","canvas, oil paint"
06abd60a-8ed1-48c5-bf25-0d56f339f90c,"canvas, oil paint","canvas, oil paint"
06ae8c7d-8a2a-4918-b1c4-ac18ac69c95d,"oil paint, panel","canvas, oil paint"
06c34e8f-6c8f-4128-9252-802c945dbb36,"canvas, oil paint","canvas, oil paint"
06d88fec-fdbb-4be7-9851-67037533987e,"canvas, oil paint",oil paint
07131195-3612-4a0b-9341-b8c17d17c64e,oil paint,tempera
0720a4e4-be47-4b40-88eb-06037f434bea,"canvas, oil paint","canvas, oil paint"
07237a4d-187a-48d0-877b-e5e192d5d06a,"canvas, oil paint","canvas, oil paint"
0737f1e2-ac42-4fa1-88ca-84d3c815ebe7,"canvas, oil paint","canvas, oil paint"
073cbe96-24ef-4088-8b32-cadf741eda84,"canvas, oil paint","canvas, oil paint"
07582aaa-b433-4ca0-a6e7-d4de4ec3aede,"ivory, pastel","gouache paint, ivory, watercolor paint"
076441a2-adc7-46d0-b384-d644675e144b,"canvas, oil paint","canvas, oil paint"
0771b0f2-0e7a-4448-849b-c7fc1ccf7929,"canvas, oil paint","canvas, oil paint"
0796a5af-26f1-4cb8-831e-01fd71dc6655,"canvas, oil paint","oil paint, tempera, wood"
07ae029b-4961-416a-8072-cb3f9e100f09,"canvas, oil paint","oak panel, oil paint"
07e5be96-e589-4bcd-80fb-5c342f448496,"canvas, oil paint",oil paint
08382c31-2a98-4461-ab7e-0f730e036988,"oil paint, panel","oil paint, panel"
08420fcb-2591-4ae0-8a86-8d3eaf23de53,"canvas, oil paint","canvas, oil paint"
